type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123184700,henri,RT @InternationalNews Continuing fire at the Dancing Dolphin apartment #Abila #IntNews,,,
mbdata,20140123184700,slamrjamr,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184700,wireHead1122,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184700,dtennent,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184700,joyce101,RT @dangermice Fire trucks are arriving at the dancing dolphin #abilaFire,,,
mbdata,20140123184700,luvMyPants,RT @POK Connect with the POK community: POK.kronos/join,,,
mbdata,20140123184700,AbilaPost,residents have begun to trickle out of the Dancing dolphin #AbilaPost,,,
mbdata,20140123184700,HomelandIlluminations,Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184700,AbilaFireDept,Abila Fire Department on the scene of Dancing Dolphin fire at Achilleos & Madeg assessing the extent of the fire #AFD,,,
mbdata,20140123184700,martaflores,My apartment is filling up with smoke - help i'm in apartment 301!!!! #HELPME,,,
mbdata,20140123184700,kingWilly,Say a prayer for our neighbors #dansingdolfinfire,,,
mbdata,20140123184700,AbilaAllFaith,Prayers for our brothers and sisters at the Dancind Dolphins appartments,,,
mbdata,20140123184700,trollingsnark,Srsly!? Did the government make a helpless victim bot? They expect us to buy this? #noway,,,
mbdata,20140123184700,OnlytheTruth,"Whoever did this, thank you!!! #firestarter",,,
ccdata,20140123184700,,FIRE/MEDICS NEEDED-AMUBLANCE DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
mbdata,20140123184703,KronosStar,Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123184703,HomelandIlluminations,Several residents are exiting building. #HI,,,
mbdata,20140123184703,Viktor-E,Bert Hanns tells rally how he draws inspiration from the historical persons,,,
mbdata,20140123184706,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,
mbdata,20140123184706,KronosQuoth,Happiness is not something readymade.  It comes from your own actions.  #KronosStar #POKRally,,,
mbdata,20140123184706,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,
mbdata,20140123184707,trollingsnark,Find anything yet? Political enemies? Bribe money?,,,
mbdata,20140123184709,AbilaPost,unclear how many people are still inside the building #AbilaPost,,,
mbdata,20140123184709,NewsOnlineToday,Residents being saved from Dancing Dolphin Fire in Abila. #NewsOnline,,,
mbdata,20140123184709,AbilaFireDept,Abila Fire Department has dispatched an additional fire truck to Dancing Dolphin apartment fire #AFD,,,
mbdata,20140123184709,GreyCatCollectibles,So sad -- all my stuff is in there.  #putitout,,,
mbdata,20140123184709,rockStar113,most excietemtn ive seen on this street in a long time. #fire,,,
mbdata,20140123184709,OnlytheTruth,Nooo don't #putitout,,,
ccdata,20140123184709,,FIRE/MEDICS NEEDED-FIRE TRUCK #23 DISPATCHED TO FIRE,,,N. Achilleos St / N. Madeg St
mbdata,20140123184710,CentralBulletin,unclear how many people still inside of building #Abila #CentralBulletin,,,
mbdata,20140123184711,KronosStar,Additional fire units have been called in to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123184711,HerraTomas,Some of these comments are disgusting. #peoplearehorrible,,,
mbdata,20140123184711,cleaningFish,where's the rave in East Abila tomorrow night? #Abila #rave,,,
ccdata,20140123184711,,TRAFFIC STOP,,,N. Arbete St / N. Utmana St
mbdata,20140123184719,InternationalNews,Fire growing at the Dancing Dolphin fire. #abila #IntNews,,,
mbdata,20140123184719,AbilaPost,a third?fire truck has been dispatched to the fire #AbilaPost,,,
mbdata,20140123184719,windAvatar,Anyone hurt?  #dancingdolphinfire,,,
mbdata,20140123184721,henri,RT @KronosStar Police have arrived at the fire and are helping manage the scene. #KronosStar,,,
mbdata,20140123184722,henri,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar,,,
mbdata,20140123184722,dragonRider1,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar,,,
mbdata,20140123184722,vonneka,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar,,,
mbdata,20140123184729,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,
mbdata,20140123184729,KronosQuoth,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI",,,
mbdata,20140123184731,vetsRock,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI,,,
mbdata,20140123184731,lindyT,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI,,,
mbdata,20140123184731,AbilaFireDept,Abila Fire Department indicates Dancing Dolphin apartment is a six story structure with the bottom three stories currently occupied #AFD?,,,
mbdata,20140123184731,redisrad,its all over the interwebs #dancingdolfinfire - that 's really close,,,
mbdata,20140123184731,Viktor-E,Ellen and Erik interviewed by AthenaMusicOnline: Viktor-E.kronos/theband/lomax-gastov-athena,,,
mbdata,20140123184731,truccotrucco,who else has had enough of the speeches? feel like im in school! gelatogalore time,36.052,24.852,
mbdata,20140123184738,prettyRain,This guy wants to make a break for it hes going to get us killed!,,,
mbdata,20140123184751,KronosQuoth,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI",,,
ccdata,20140123184756,,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Els St / N. Polvo St
mbdata,20140123184759,HomelandIlluminations,More police have arrived. Still no word on any residents trapped in the building. #HI,,,
mbdata,20140123184759,jenny90210,Pulled 14 hour shift last night - have to go in again at midnight. So what happens? fire trucks screaming down the street. #norest,,,
mbdata,20140123184759,trollingsnark,@HI Of course there's nothing on the residents. THere has to be residents in the first place,,,
mbdata,20140123184800,luvMyPants,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI,,,
mbdata,20140123184800,brandonL,RT @HomelandIlluminations Building fire at Achilleos and Madeg. Responders dispatched. #HI,,,
mbdata,20140123184800,zengardener,RT @InternationalNews Continuing fire at the Dancing Dolphin apartment #Abila #IntNews,,,
mbdata,20140123184800,dtennent,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184800,blueSunshine,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184800,farmboy,"RT @truthforcadau very inspiring speech from Dr Newman ""you can make a differnece, together you can make change"" #POKRallyinthepark",,,
mbdata,20140123184800,siliconKing,RT @FriendsOfKronos thanks for ending your terrorist propaganda doc #POK #terror,,,
mbdata,20140123184800,siliconKing,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI,,,
mbdata,20140123184800,henri,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184800,slamrjamr,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184800,siliconKing,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184800,blueSunshine,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184800,HomelandIlluminations,Residents  trickling out of Dancing Dolphin. #HI,,,
mbdata,20140123184802,redisrad,they're going into the building even tho it's #enfuego,,,
mbdata,20140123184802,mamin,Is anyone taking donations for #AbilaFire?,,,
mbdata,20140123184802,truccotrucco,heading to gelatogalore! whos with me?,36.055,24.855,
ccdata,20140123184802,,POLICE UNIT DISPATCHED-CROWD CONTROL,,,N. Achilleos St / N. Madeg St
mbdata,20140123184809,brain448,RT @AbilaPost unclear how many people are still inside the building #AbilaPost,,,
mbdata,20140123184809,brandonL,RT @AbilaPost unclear how many people are still inside the building #AbilaPost,,,
mbdata,20140123184811,pinky,RT @cleaningFish where's the rave in East Abila tomorrow night? #Abila #rave,,,
mbdata,20140123184812,KronosQuoth,Dream big and dare to fail.  #KronosStar #POKRally,,,
mbdata,20140123184822,joyce101,RT @KronosStar Abila Police Department has sent two units to the fire at the Dancing Dolphin apartments. #KronosStar,,,
mbdata,20140123184831,courage4life,RT @HomelandIlluminations Homeland Illumation on site.  Flames visible from second floor of six floor apartment building. #HI,,,
mbdata,20140123184834,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,
mbdata,20140123184857,KronosStar,Abila PD has called for additional support. #KronosStar,,,
mbdata,20140123184857,AbilaAllFaith,May the grace of the Creator be with those who are in distress #Abila #DancingDolphinsFire,,,
mbdata,20140123184857,POK,Bert Hanns says songs inspired by Gandhi and other historic figures.,,,
mbdata,20140123184857,truccotrucco,im on the corner of ermou & parla #gelatorocks,36.055,24.855,
mbdata,20140123184900,joyce101,RT @AbilaPost The location of the fire has been identified as the Dancing Dolphin Apartment complex #AbilaPost,,,
mbdata,20140123184900,vonneka,RT @HomelandIlluminations Staff reporter en route to fire at Madeg. Reports of fire trucks on site. #HI,,,
mbdata,20140123184900,sarajane,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI,,,
mbdata,20140123184900,jaques,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI,,,
mbdata,20140123184900,klingon4real,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI,,,
mbdata,20140123184900,dtennent,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184900,sarajane,RT @HomelandIlluminations Police report the building is being searched for occupants. #HI,,,
mbdata,20140123184900,brandonL,RT @HomelandIlluminations Residents  trickling out of Dancing Dolphin. #HI,,,
mbdata,20140123184902,worldWatcher,RT @mamin Is anyone taking donations for #AbilaFire?,,,
mbdata,20140123184902,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,20140123184902,carjunkers,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,20140123184902,carjunkers,I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila,,,
mbdata,20140123184902,KronosQuoth,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",,,
mbdata,20140123184903,phantomagate,RT @KronosStar Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123184903,worldWatcher,RT @KronosStar Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123184903,sithLordJames,RT @KronosStar Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123184903,wireHead1122,RT @Viktor-E Bert Hanns tells rally how he draws inspiration from the historical persons,,,
mbdata,20140123184919,klingon4real,RT @InternationalNews Fire growing at the Dancing Dolphin fire. #abila #IntNews,,,
mbdata,20140123184919,luvMyPants,RT @InternationalNews Fire growing at the Dancing Dolphin fire. #abila #IntNews,,,
mbdata,20140123184922,stolkfair,RT @Viktor-E Viktor-E sings 'Stand Up Speak Up'. Sing along! lyrics available on your mobile device at Viktor-E.kronos/ourmusic/standupspeakup,,,
mbdata,20140123184924,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,
mbdata,20140123184943,Viktor-E,"Bert quotes Gandhi """"the difference between what we do and what we can do would solve the world's problems""""""""",,,
ccdata,20140123184943,,TRAFFIC STOP,,,Rist Way / N. Desafio St
mbdata,20140123184947,rrWine,RT @maha_Homeland Dr. Newman conclused her remarks. Viktor-E set to return to the stage.,,,
mbdata,20140123184955,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,,,
mbdata,20140123184955,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,
mbdata,20140123184955,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",,,
mbdata,20140123184955,KronosQuoth,An unexamined life is not worth living.  #KronosStar #POKRally,,,
mbdata,20140123184957,BlueVelvet,RT @KronosStar Abila PD has called for additional support. #KronosStar,,,
mbdata,20140123185000,plasticParts,RT @HomelandIlluminations No word yet on residents in Dancing Dolphin. #HI,,,
mbdata,20140123185000,courage4life,RT @trollingsnark Srsly!? Did the government make a helpless victim bot? They expect us to buy this? #noway,,,
mbdata,20140123185003,brain448,RT @KronosStar Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123185003,blueSunshine,RT @KronosStar Abila Fire Department has dispatched an ambulance to assist at the Dancing Dolphin fire. #KronosStar,,,
mbdata,20140123185021,soup4u,RT @KronosStar Police have arrived at the fire and are helping manage the scene. #KronosStar,,,
mbdata,20140123185021,AbilaPost,reports that the top three floors are under renovation @dancingdolphin #AbilaPost,,,
mbdata,20140123185021,HomelandIlluminations,Residents report top floors of apartments were unoccupied. #HI,,,
mbdata,20140123185021,AbilaFireDept,?,,,
mbdata,20140123185021,powercrystals,Join the Movement rally.kronos/FriendsOfLLM #Rally,,,
mbdata,20140123185021,Viktor-E,Thank you to all our followers!,,,
mbdata,20140123185021,truthforcadau,guess i need to find out about Hilel the Elder? anybody know? #inspiration #viktor-e,36.051,24.854,
